5.31698601e+00 7.74795260e-01 -4.20747650e+00 1.84155366e+00
5.39932096e+00 4.11108569e-01 -4.58534128e+00 1.52006250e+00
5.48165592e+00 2.74422672e-02 -4.68375703e+00 1.16248358e+00
5.56807748e+00 -3.69995585e-01 -4.45937334e+00 7.96858357e-01
5.65449903e+00 -7.34820414e-01 -3.94131714e+00 4.88449438e-01
5.74092059e+00 -1.04537380e+00 -3.22024518e+00 2.64503598e-01
5.82749671e+00 -1.28872841e+00 -2.39049732e+00 1.26699367e-01
5.92105169e+00 -1.46864828e+00 -1.45358635e+00 5.61260545e-02
6.01733046e+00 -1.56218559e+00 -4.91805988e-01 3.64663050e-02
6.11871331e+00 -1.56146760e+00 5.02608964e-01 3.47943969e-02
6.21868646e+00 -1.46305997e+00 1.46201022e+00 1.38866438e-02
6.31929094e+00 -1.26884592e+00 2.38946991e+00 -6.25434485e-02
6.41989541e+00 -9.85333754e-01 3.22408109e+00 -2.23509187e-01
6.51255740e+00 -6.57154466e-01 3.82370951e+00 -4.56530135e-01
6.60521939e+00 -2.84823548e-01 4.16145168e+00 -7.55927297e-01
6.69788138e+00 1.03681415e-01 4.16547979e+00 -1.08170834e+00
6.79054336e+00 4.76578170e-01 3.83010629e+00 -1.38201321e+00
6.88320535e+00 8.04970949e-01 3.22002178e+00 -1.61535651e+00
6.97586734e+00 1.06790772e+00 2.43412295e+00 -1.76553588e+00
7.08356762e+00 1.27585026e+00 1.41700829e+00 -1.84769540e+00
7.19126791e+00 1.37216368e+00 3.71243960e-01 -1.86688691e+00
7.29896819e+00 1.35629773e+00 -6.61606904e-01 -1.86927068e+00
7.39933555e+00 1.24294899e+00 -1.58906468e+00 -1.89631329e+00
7.49970291e+00 1.03967268e+00 -2.44495697e+00 -1.97988233e+00
7.60007028e+00 7.56848272e-01 -3.15967425e+00 -2.14013561e+00
7.69163010e+00 4.45307258e-01 -3.60578997e+00 -2.35245206e+00
7.78318992e+00 1.04844836e-01 -3.78164773e+00 -2.60570167e+00
7.87528830e+00 -2.39793853e-01 -3.65120341e+00 -2.86366287e+00
7.96786157e+00 -5.60406054e-01 -3.23216381e+00 -3.08601458e+00
8.06043485e+00 -8.31445738e-01 -2.59410868e+00 -3.24535852e+00
8.16037012e+00 -1.04971342e+00 -1.75598073e+00 -3.34187623e+00
8.26635891e+00 -1.18505195e+00 -7.91093261e-01 -3.37808764e+00
8.37234770e+00 -1.21693807e+00 1.87912980e-01 -3.38170153e+00
8.48366880e+00 -1.14001047e+00 1.18518078e+00 -3.39418200e+00
8.59498989e+00 -9.56162182e-01 2.09789081e+00 -3.45645837e+00
8.70631099e+00 -6.79153409e-01 2.84177950e+00 -3.59535244e+00
8.80171059e+00 -3.86189522e-01 3.25942864e+00 -3.77556620e+00
8.89711020e+00 -6.59414775e-02 3.40530997e+00 -3.99061143e+00
8.99263967e+00 2.54410706e-01 3.25229949e+00 -4.20550752e+00
9.08816914e+00 5.46716697e-01 2.82679120e+00 -4.38468156e+00
9.18369861e+00 7.87955480e-01 2.19626881e+00 -4.50715713e+00
9.29071288e+00 9.78302086e-01 1.34316214e+00 -4.57617425e+00
9.39772715e+00 1.07305557e+00 4.22453381e-01 -4.59446909e+00
9.50474142e+00 1.06859836e+00 -5.02080126e-01 -4.59603344e+00
9.61628318e+00 9.60953847e-01 -1.41435626e+00 -4.61836131e+00
9.72782493e+00 7.57523999e-01 -2.20618117e+00 -4.69373538e+00
9.83936669e+00 4.76665829e-01 -2.78591873e+00 -4.83580418e+00
9.95090845e+00 1.47551637e-01 -3.05720211e+00 -5.03016211e+00
1.00000000e+01 -2.94161633e-03 -3.06187069e+00 -5.12243151e+00
