1.00000000e-06 1.00100047e-02 -1.00050015e-08
6.00000000e-06 1.00601782e-02 -6.01803541e-08
3.10000000e-05 1.03148391e-02 -3.14854821e-07
1.56000000e-04 1.16880556e-02 -1.68825017e-06
7.81000000e-04 2.18299600e-02 -1.18350315e-05
1.68565705e-03 5.38877404e-02 -4.39321332e-05
2.50274525e-03 1.21666762e-01 -1.11954585e-04
3.19250315e-03 2.40595318e-01 -2.32363441e-04
3.88226104e-03 4.66066248e-01 -4.68276235e-04
4.57201893e-03 8.42157863e-01 -9.10878717e-04
5.07297559e-03 1.17093624e+00 -1.41525661e-03
5.57393224e-03 1.44456149e+00 -2.07457215e-03
6.07488890e-03 1.60680207e+00 -2.84343854e-03
6.60876825e-03 1.68459830e+00 -3.72520639e-03
7.14264760e-03 1.71386673e+00 -4.63370760e-03
7.70068017e-03 1.72426975e+00 -5.59354641e-03
8.33526802e-03 1.72759714e+00 -6.68905411e-03
9.06260722e-03 1.72813947e+00 -7.94589995e-03
9.90481544e-03 1.72770129e+00 -9.40120177e-03
1.08964083e-02 1.72689678e+00 -1.11139881e-02
1.20896005e-02 1.72586579e+00 -1.31738948e-02
1.35591597e-02 1.72458450e+00 -1.57092159e-02
1.53501667e-02 1.72301938e+00 -1.87965576e-02
1.72817280e-02 1.72132816e+00 -2.21230423e-02
1.92252739e-02 1.71962306e+00 -2.54668662e-02
2.11757553e-02 1.71790843e+00 -2.88192873e-02
2.31294193e-02 1.71618753e+00 -3.21738226e-02
2.50863606e-02 1.71446024e+00 -3.55306112e-02
2.70464403e-02 1.71272663e+00 -3.88893914e-02
2.90096973e-02 1.71098663e+00 -4.22502066e-02
3.09761484e-02 1.70924019e+00 -4.56130615e-02
3.29458193e-02 1.70748723e+00 -4.89779763e-02
3.49187344e-02 1.70572770e+00 -5.23449686e-02
3.68949193e-02 1.70396153e+00 -5.57140573e-02
3.88743993e-02 1.70218865e+00 -5.90852610e-02
4.08572005e-02 1.70040900e+00 -6.24585989e-02
4.28433491e-02 1.69862250e+00 -6.58340903e-02
4.48328717e-02 1.69682908e+00 -6.92117547e-02
4.68257953e-02 1.69502867e+00 -7.25916120e-02
4.88221472e-02 1.69322120e+00 -7.59736822e-02
5.08219552e-02 1.69140659e+00 -7.93579857e-02
5.28252473e-02 1.68958478e+00 -8.27445430e-02
5.48320520e-02 1.68775567e+00 -8.61333749e-02
5.68423981e-02 1.68591920e+00 -8.95245027e-02
5.88563149e-02 1.68407529e+00 -9.29179476e-02
6.08738321e-02 1.68222385e+00 -9.63137315e-02
6.28949798e-02 1.68036480e+00 -9.97118763e-02
6.49197885e-02 1.67849806e+00 -1.03112404e-01
6.69482891e-02 1.67662354e+00 -1.06515338e-01
6.89805131e-02 1.67474116e+00 -1.09920701e-01
7.10164924e-02 1.67285083e+00 -1.13328515e-01
7.30562592e-02 1.67095246e+00 -1.16738806e-01
7.50998464e-02 1.66904595e+00 -1.20151595e-01
7.71472874e-02 1.66713123e+00 -1.23566909e-01
7.91986159e-02 1.66520818e+00 -1.26984771e-01
8.12538662e-02 1.66327671e+00 -1.30405207e-01
8.33130732e-02 1.66133673e+00 -1.33828241e-01
8.53762722e-02 1.65938814e+00 -1.37253900e-01
8.74434992e-02 1.65743083e+00 -1.40682210e-01
8.95147907e-02 1.65546470e+00 -1.44113197e-01
9.15901836e-02 1.65348965e+00 -1.47546888e-01
9.36697158e-02 1.65150556e+00 -1.50983310e-01
9.57534253e-02 1.64951233e+00 -1.54422493e-01
9.78413512e-02 1.64750984e+00 -1.57864462e-01
9.99335328e-02 1.64549797e+00 -1.61309249e-01
1.02030010e-01 1.64347663e+00 -1.64756880e-01
1.04130825e-01 1.64144567e+00 -1.68207387e-01
1.06236017e-01 1.63940499e+00 -1.71660799e-01
1.08345630e-01 1.63735445e+00 -1.75117146e-01
1.10459706e-01 1.63529393e+00 -1.78576461e-01
1.12578289e-01 1.63322331e+00 -1.82038775e-01
1.14701423e-01 1.63114245e+00 -1.85504119e-01
1.16829154e-01 1.62905121e+00 -1.88972527e-01
1.18961527e-01 1.62694946e+00 -1.92444032e-01
1.21098589e-01 1.62483705e+00 -1.95918668e-01
1.23240387e-01 1.62271385e+00 -1.99396469e-01
1.25386971e-01 1.62057971e+00 -2.02877471e-01
1.27538389e-01 1.61843447e+00 -2.06361709e-01
1.29694692e-01 1.61627799e+00 -2.09849220e-01
1.31855931e-01 1.61411010e+00 -2.13340040e-01
1.34022157e-01 1.61193065e+00 -2.16834209e-01
1.36193424e-01 1.60973947e+00 -2.20331763e-01
1.38369786e-01 1.60753640e+00 -2.23832743e-01
1.40551298e-01 1.60532125e+00 -2.27337188e-01
1.42738016e-01 1.60309387e+00 -2.30845139e-01
1.44929998e-01 1.60085406e+00 -2.34356637e-01
1.47127301e-01 1.59860165e+00 -2.37871726e-01
1.49329986e-01 1.59633644e+00 -2.41390448e-01
1.51538113e-01 1.59405824e+00 -2.44912847e-01
1.53751743e-01 1.59176686e+00 -2.48438969e-01
1.55970941e-01 1.58946208e+00 -2.51968858e-01
1.58195771e-01 1.58714371e+00 -2.55502563e-01
1.60426298e-01 1.58481153e+00 -2.59040131e-01
1.62662590e-01 1.58246532e+00 -2.62581610e-01
1.64904716e-01 1.58010486e+00 -2.66127051e-01
1.67152745e-01 1.57772991e+00 -2.69676505e-01
1.69406749e-01 1.57534024e+00 -2.73230023e-01
1.71666802e-01 1.57293561e+00 -2.76787660e-01
1.73932978e-01 1.57051577e+00 -2.80349469e-01
1.76205355e-01 1.56808046e+00 -2.83915507e-01
1.78484009e-01 1.56562943e+00 -2.87485829e-01
1.80769022e-01 1.56316239e+00 -2.91060496e-01
1.83060475e-01 1.56067908e+00 -2.94639565e-01
1.85358451e-01 1.55817920e+00 -2.98223099e-01
1.87663038e-01 1.55566247e+00 -3.01811159e-01
1.89974322e-01 1.55312858e+00 -3.05403811e-01
1.92292394e-01 1.55057722e+00 -3.09001119e-01
1.94617345e-01 1.54800807e+00 -3.12603151e-01
1.96949270e-01 1.54542080e+00 -3.16209975e-01
1.99288267e-01 1.54281507e+00 -3.19821664e-01
2.01634433e-01 1.54019053e+00 -3.23438288e-01
2.03987872e-01 1.53754682e+00 -3.27059923e-01
2.06348686e-01 1.53488356e+00 -3.30686644e-01
2.08716985e-01 1.53220038e+00 -3.34318532e-01
2.11092877e-01 1.52949687e+00 -3.37955665e-01
2.13476475e-01 1.52677263e+00 -3.41598127e-01
2.15867896e-01 1.52402723e+00 -3.45246002e-01
2.18267259e-01 1.52126024e+00 -3.48899380e-01
2.20674686e-01 1.51847119e+00 -3.52558348e-01
2.23090304e-01 1.51565964e+00 -3.56223001e-01
2.25514241e-01 1.51282508e+00 -3.59893433e-01
2.27946633e-01 1.50996702e+00 -3.63569742e-01
2.30387615e-01 1.50708494e+00 -3.67252030e-01
2.32837330e-01 1.50417830e+00 -3.70940401e-01
2.35295923e-01 1.50124655e+00 -3.74634962e-01
2.37763544e-01 1.49828910e+00 -3.78335825e-01
2.40240349e-01 1.49530536e+00 -3.82043103e-01
2.42726498e-01 1.49229469e+00 -3.85756915e-01
2.45222155e-01 1.48925647e+00 -3.89477382e-01
2.47727490e-01 1.48619000e+00 -3.93204632e-01
2.50242681e-01 1.48309459e+00 -3.96938794e-01
2.52767908e-01 1.47996951e+00 -4.00680002e-01
2.55303361e-01 1.47681400e+00 -4.04428398e-01
2.57849233e-01 1.47362727e+00 -4.08184125e-01
2.60405726e-01 1.47040850e+00 -4.11947333e-01
2.62973050e-01 1.46715681e+00 -4.15718178e-01
2.65551421e-01 1.46387132e+00 -4.19496821e-01
2.68141063e-01 1.46055108e+00 -4.23283429e-01
2.70742210e-01 1.45719511e+00 -4.27078176e-01
2.73355102e-01 1.45380237e+00 -4.30881243e-01
2.75979993e-01 1.45037180e+00 -4.34692818e-01
2.78617144e-01 1.44690226e+00 -4.38513097e-01
2.81266826e-01 1.44339257e+00 -4.42342283e-01
2.83929323e-01 1.43984147e+00 -4.46180590e-01
2.86604930e-01 1.43624766e+00 -4.50028239e-01
2.89293957e-01 1.43260977e+00 -4.53885462e-01
2.91996724e-01 1.42892633e+00 -4.57752500e-01
2.94713568e-01 1.42519582e+00 -4.61629609e-01
2.97444840e-01 1.42141661e+00 -4.65517052e-01
3.00190909e-01 1.41758701e+00 -4.69415108e-01
3.02952160e-01 1.41370521e+00 -4.73324070e-01
3.05728997e-01 1.40976928e+00 -4.77244243e-01
3.08521847e-01 1.40577721e+00 -4.81175949e-01
3.11331155e-01 1.40172681e+00 -4.85119529e-01
3.14157392e-01 1.39761582e+00 -4.89075341e-01
3.17001053e-01 1.39344176e+00 -4.93043761e-01
3.19862662e-01 1.38920204e+00 -4.97025189e-01
3.22742770e-01 1.38489386e+00 -5.01020048e-01
3.25641964e-01 1.38051424e+00 -5.05028785e-01
3.28560862e-01 1.37605996e+00 -5.09051875e-01
3.31500122e-01 1.37152759e+00 -5.13089825e-01
3.34460445e-01 1.36691340e+00 -5.17143172e-01
3.37442575e-01 1.36221340e+00 -5.21212491e-01
3.40447309e-01 1.35742325e+00 -5.25298396e-01
3.43475496e-01 1.35253824e+00 -5.29401546e-01
3.46528049e-01 1.34755328e+00 -5.33522648e-01
3.49605946e-01 1.34246278e+00 -5.37662462e-01
3.52710244e-01 1.33726065e+00 -5.41821810e-01
3.55842081e-01 1.33194021e+00 -5.46001580e-01
3.59002689e-01 1.32649409e+00 -5.50202735e-01
3.62193408e-01 1.32091417e+00 -5.54426325e-01
3.65415696e-01 1.31519144e+00 -5.58673496e-01
3.68671150e-01 1.30931585e+00 -5.62945502e-01
3.71961518e-01 1.30327616e+00 -5.67243726e-01
3.75288732e-01 1.29705974e+00 -5.71569694e-01
3.78654927e-01 1.29065229e+00 -5.75925100e-01
3.82062480e-01 1.28403757e+00 -5.80311835e-01
3.85514052e-01 1.27719696e+00 -5.84732019e-01
3.89012635e-01 1.27010898e+00 -5.89188046e-01
3.92561623e-01 1.26274867e+00 -5.93682639e-01
3.96164890e-01 1.25508671e+00 -5.98218915e-01
3.99826898e-01 1.24708835e+00 -6.02800476e-01
4.03552837e-01 1.23871188e+00 -6.07431524e-01
4.07348809e-01 1.22990660e+00 -6.12117018e-01
4.11222084e-01 1.22060989e+00 -6.16862887e-01
4.15181449e-01 1.21074302e+00 -6.21676322e-01
4.19237721e-01 1.20020482e+00 -6.26566209e-01
4.23404498e-01 1.18886193e+00 -6.31543758e-01
