    0.00513  0.1205150216E+01 -0.1480037268E-02
    0.00522  0.1263767655E+01 -0.1599591766E-02
    0.00535  0.1334412706E+01 -0.1761880028E-02
    0.00548  0.1399248420E+01 -0.1934769084E-02
    0.00560  0.1456340085E+01 -0.2114197758E-02
    0.00573  0.1507384360E+01 -0.2306334570E-02
    0.00587  0.1553364659E+01 -0.2518384932E-02
    0.00602  0.1595086966E+01 -0.2761978176E-02
    0.00621  0.1633842362E+01 -0.3064307474E-02
    0.00643  0.1666251936E+01 -0.3427387395E-02
    0.00660  0.1683799588E+01 -0.3709930232E-02
    0.00680  0.1698796510E+01 -0.4053482846E-02
    0.00701  0.1709221479E+01 -0.4410179410E-02
    0.00723  0.1716420443E+01 -0.4787205742E-02
    0.00747  0.1721325049E+01 -0.5194976749E-02
    0.00771  0.1724327260E+01 -0.5603668334E-02
    0.00800  0.1726413412E+01 -0.6102878743E-02
    0.00829  0.1727479868E+01 -0.6602531254E-02
    0.00866  0.1728048166E+01 -0.7256416480E-02
    0.00911  0.1728129753E+01 -0.8036011346E-02
    0.00967  0.1727862568E+01 -0.9002196101E-02
    0.01040  0.1727311318E+01 -0.1026005670E-01
    0.01142  0.1726443858E+01 -0.1202403127E-01
    0.01304  0.1725035479E+01 -0.1481787654E-01
    0.01625  0.1722230996E+01 -0.2034842651E-01
    0.02628  0.1713401474E+01 -0.3758308996E-01
    0.06882  0.1674887019E+01 -0.1096572499E+00
    0.11508  0.1630774251E+01 -0.1861157608E+00
    0.16614  0.1578795556E+01 -0.2680859364E+00
    0.21614  0.1523712114E+01 -0.3456630777E+00
    0.26515  0.1464385159E+01 -0.4189076304E+00
    0.30863  0.1405626304E+01 -0.4813232418E+00
    0.34793  0.1345234739E+01 -0.5354159374E+00
    0.38051  0.1287071071E+01 -0.5783126067E+00
    0.40170  0.1242908511E+01 -0.6051318259E+00
    0.41911  0.1200529390E+01 -0.6264185032E+00
    0.43370  0.1157992024E+01 -0.6436273248E+00
    0.44272  0.1126195100E+01 -0.6539352289E+00
    0.44773  0.1105563545E+01 -0.6595301863E+00
    0.45170  0.1086998916E+01 -0.6638775491E+00
    0.45534  0.1067446638E+01 -0.6678018142E+00
    0.45839  0.1048450030E+01 -0.6710256271E+00
    0.46084  0.1030629600E+01 -0.6735753007E+00
    0.46288  0.1013331754E+01 -0.6756612542E+00
    0.46461  0.9961237410E+00 -0.6774048412E+00
    0.46610  0.9788695157E+00 -0.6788681721E+00
    0.46737  0.9614215927E+00 -0.6801027952E+00
    0.46847  0.9436399934E+00 -0.6811498041E+00
    0.46942  0.9253776883E+00 -0.6820426260E+00
    0.47026  0.9065061336E+00 -0.6828072717E+00
    0.47099  0.8869069068E+00 -0.6834645301E+00
    0.47164  0.8664673636E+00 -0.6840312711E+00
    0.47221  0.8450800184E+00 -0.6845212727E+00
    0.47272  0.8226417718E+00 -0.6849458661E+00
    0.47317  0.7990530575E+00 -0.6853144342E+00
    0.47358  0.7742171669E+00 -0.6856347935E+00
    0.47395  0.7480396885E+00 -0.6859134912E+00
    0.47428  0.7204280114E+00 -0.6861560391E+00
    0.47457  0.6912908689E+00 -0.6863670981E+00
    0.47485  0.6605378981E+00 -0.6865506257E+00
    0.47509  0.6280791882E+00 -0.6867099946E+00
    0.47532  0.5938247832E+00 -0.6868480888E+00
    0.47553  0.5576840931E+00 -0.6869673814E+00
    0.47572  0.5195651437E+00 -0.6870699981E+00
    0.47589  0.4793735560E+00 -0.6871577698E+00
    0.47605  0.4370110703E+00 -0.6872322754E+00
    0.47620  0.3923732865E+00 -0.6872948766E+00
    0.47635  0.3453459929E+00 -0.6873467475E+00
    0.47648  0.2957987972E+00 -0.6873888972E+00
    0.47660  0.2435731656E+00 -0.6874221878E+00
    0.47672  0.1885513107E+00 -0.6874473109E+00
    0.47683  0.1306364106E+00 -0.6874648475E+00
    0.47693  0.6947033246E-01 -0.6874753233E+00
    0.47703  0.4106835013E-02 -0.6874790767E+00
    0.47711 -0.4994422647E-01 -0.6874773581E+00
    0.47718 -0.1082564691E+00 -0.6874713647E+00
    0.47726 -0.1711204818E+00 -0.6874607609E+00
    0.47733 -0.2387996205E+00 -0.6874451899E+00
    0.47741 -0.3108537866E+00 -0.6874244825E+00
    0.47748 -0.3859156873E+00 -0.6873989042E+00
    0.47756 -0.4640196627E+00 -0.6873683753E+00
    0.47763 -0.5452910139E+00 -0.6873326934E+00
    0.47770 -0.6298843108E+00 -0.6872915249E+00
    0.47777 -0.7180754041E+00 -0.6872443185E+00
    0.47784 -0.8103135915E+00 -0.6871901969E+00
    0.47791 -0.9073773626E+00 -0.6871277231E+00
    0.47799 -0.1010771048E+01 -0.6870543414E+00
    0.47807 -0.1124044897E+01 -0.6869646282E+00
    0.47817 -0.1260829599E+01 -0.6868402644E+00
    0.47826 -0.1361904024E+01 -0.6867337593E+00
    0.47833 -0.1444751884E+01 -0.6866341465E+00
    0.47841 -0.1532041422E+01 -0.6865131245E+00
    0.47849 -0.1609382198E+01 -0.6863869868E+00
    0.47857 -0.1678425974E+01 -0.6862529760E+00
    0.47866 -0.1740663350E+01 -0.6861067773E+00
    0.47875 -0.1797116222E+01 -0.6859423200E+00
    0.47885 -0.1848913115E+01 -0.6857480885E+00
    0.47899 -0.1899057602E+01 -0.6854881909E+00
    0.47913 -0.1933411706E+01 -0.6852280367E+00
    0.47924 -0.1953758522E+01 -0.6850080810E+00
    0.47937 -0.1970524226E+01 -0.6847497847E+00
    0.47951 -0.1982280184E+01 -0.6844810586E+00
    0.47965 -0.1990526947E+01 -0.6841946922E+00
    0.47981 -0.1996221949E+01 -0.6838835614E+00
    0.47997 -0.1999758117E+01 -0.6835717231E+00
    0.48016 -0.2002292472E+01 -0.6831890697E+00
    0.48035 -0.2003662542E+01 -0.6828060536E+00
    0.48060 -0.2004514389E+01 -0.6823035163E+00
    0.48090 -0.2004850993E+01 -0.6817035387E+00
    0.48127 -0.2004850102E+01 -0.6809586680E+00
    0.48175 -0.2004619398E+01 -0.6799865819E+00
    0.48244 -0.2004189973E+01 -0.6786181647E+00
    0.48353 -0.2003469856E+01 -0.6764361707E+00
    0.48571 -0.2002016145E+01 -0.6720578224E+00
    0.49274 -0.1997332074E+01 -0.6580090888E+00
    0.53340 -0.1969852977E+01 -0.5773503629E+00
    0.66677 -0.1874743987E+01 -0.3208764751E+00
    0.77419 -0.1791335154E+01 -0.1239151233E+00
    0.85076 -0.1727056623E+01  0.1081576073E-01
    0.88679 -0.1695093298E+01  0.7247049339E-01
    0.91072 -0.1673161482E+01  0.1127692671E+00
    0.96238 -0.1623604092E+01  0.1979399593E+00
    1.01342 -0.1571105071E+01  0.2794836412E+00
    1.06343 -0.1515299395E+01  0.3566906276E+00
    1.10954 -0.1458798514E+01  0.4252689399E+00
    1.15262 -0.1399907501E+01  0.4868754955E+00
    1.19147 -0.1339407087E+01  0.5401134738E+00
    1.21707 -0.1293760428E+01  0.5738248815E+00
    1.24266 -0.1240817776E+01  0.6062818266E+00
    1.25871 -0.1201686292E+01  0.6258936049E+00
    1.26942 -0.1171489801E+01  0.6386032624E+00
    1.27838 -0.1142325307E+01  0.6489698449E+00
    1.28546 -0.1115418376E+01  0.6569611379E+00
    1.29043 -0.1093390640E+01  0.6624515027E+00
    1.29418 -0.1074207886E+01  0.6665173663E+00
    1.29732 -0.1055681933E+01  0.6698630495E+00
    1.29996 -0.1037566405E+01  0.6726340066E+00
    1.30217 -0.1020002967E+01  0.6748990006E+00
    1.30401 -0.1002757673E+01  0.6767687932E+00
    1.30559 -0.9855523366E+00  0.6783323607E+00
    1.30694 -0.9681964292E+00  0.6796499626E+00
    1.30810 -0.9505624490E+00  0.6807650292E+00
    1.30910 -0.9325017522E+00  0.6817140295E+00
    1.30998 -0.9138800661E+00  0.6825255044E+00
    1.31075 -0.8945757686E+00  0.6832220739E+00
    1.31143 -0.8744740310E+00  0.6838220136E+00
    1.31203 -0.8534654616E+00  0.6843402107E+00
    1.31256 -0.8314453795E+00  0.6847888753E+00
    1.31304 -0.8083129410E+00  0.6851780926E+00
    1.31346 -0.7839704036E+00  0.6855162449E+00
    1.31384 -0.7583225297E+00  0.6858103396E+00
    1.31419 -0.7312760683E+00  0.6860662641E+00
    1.31450 -0.7027392857E+00  0.6862889891E+00
    1.31478 -0.6726215221E+00  0.6864827282E+00
    1.31504 -0.6408327473E+00  0.6866510678E+00
    1.31527 -0.6072830865E+00  0.6867970707E+00
    1.31548 -0.5718822729E+00  0.6869233605E+00
    1.31568 -0.5345389704E+00  0.6870321904E+00
    1.31586 -0.4951598743E+00  0.6871254997E+00
    1.31603 -0.4536484400E+00  0.6872049601E+00
    1.31618 -0.4099029797E+00  0.6872720136E+00
    1.31633 -0.3638136407E+00  0.6873279037E+00
    1.31646 -0.3152573022E+00  0.6873737008E+00
    1.31659 -0.2640882983E+00  0.6874103221E+00
    1.31671 -0.2101199376E+00  0.6874385458E+00
    1.31682 -0.1533469881E+00  0.6874589424E+00
    1.31693 -0.9350667226E-01  0.6874720888E+00
    1.31703 -0.2994227136E-01  0.6874784177E+00
    1.31713  0.3934952693E-01  0.6874780044E+00
    1.31720  0.9306155732E-01  0.6874733061E+00
    1.31725  0.1312474065E+00  0.6874679532E+00
    1.31733  0.2047503006E+00  0.6874535261E+00
    1.31741  0.2749250495E+00  0.6874353073E+00
    1.31748  0.3484850314E+00  0.6874121427E+00
    1.31756  0.4250887960E+00  0.6873840700E+00
    1.31763  0.5047698238E+00  0.6873509681E+00
    1.31770  0.5876966528E+00  0.6873125617E+00
    1.31777  0.6740686832E+00  0.6872684216E+00
    1.31784  0.7642375170E+00  0.6872178507E+00
    1.31791  0.8587906065E+00  0.6871597300E+00
    1.31798  0.9587956742E+00  0.6870921638E+00
    1.31806  0.1066497691E+01  0.6870115281E+00
    1.31815  0.1188238010E+01  0.6869087186E+00
    1.31824  0.1298951709E+01  0.6868017725E+00
    1.31831  0.1381310329E+01  0.6867115431E+00
    1.31839  0.1472003396E+01  0.6865983701E+00
    1.31847  0.1556590534E+01  0.6864753230E+00
    1.31855  0.1631192510E+01  0.6863472135E+00
    1.31863  0.1698040041E+01  0.6862099911E+00
    1.31872  0.1758415492E+01  0.6860590198E+00
    1.31881  0.1813307072E+01  0.6858871644E+00
    1.31893  0.1864062142E+01  0.6856793322E+00
    1.31909  0.1916375269E+01  0.6853694087E+00
    1.31924  0.1947378889E+01  0.6850850615E+00
    1.31936  0.1965415942E+01  0.6848395365E+00
    1.31950  0.1978686232E+01  0.6845753010E+00
    1.31964  0.1988013403E+01  0.6842958232E+00
    1.31979  0.1994501430E+01  0.6839940518E+00
    1.31994  0.1998597309E+01  0.6836914919E+00
    1.32013  0.2001565683E+01  0.6833243433E+00
    1.32031  0.2003223640E+01  0.6829567811E+00
    1.32055  0.2004297653E+01  0.6824808333E+00
    1.32083  0.2004783050E+01  0.6819179838E+00
    1.32117  0.2004879937E+01  0.6812283919E+00
    1.32161  0.2004718558E+01  0.6803453649E+00
    1.32221  0.2004358138E+01  0.6791381797E+00
    1.32313  0.2003758153E+01  0.6773064797E+00
    1.32480  0.2002649385E+01  0.6739638278E+00
    1.32920  0.1999713842E+01  0.6651416573E+00
    1.35083  0.1985210283E+01  0.6220590336E+00
    1.48578  0.1890299185E+01  0.3604583729E+00
    1.59727  0.1804982623E+01  0.1544068187E+00
    1.67852  0.1737673966E+01  0.1044117759E-01
    1.71493  0.1705785931E+01 -0.5223373336E-01
    1.73781  0.1685098651E+01 -0.9103597809E-01
    1.78690  0.1638832210E+01 -0.1726276617E+00
    1.83980  0.1585540081E+01 -0.2579367628E+00
    1.88961  0.1531266597E+01 -0.3355771615E+00
    1.93889  0.1472403598E+01 -0.4096180744E+00
    1.98285  0.1413948657E+01 -0.4730797491E+00
    2.02280  0.1353755891E+01 -0.5283840357E+00
    2.05607  0.1295710364E+01 -0.5724944830E+00
    2.07836  0.1250463366E+01 -0.6008854968E+00
    2.09769  0.1204464785E+01 -0.6246193033E+00
    2.10808  0.1175618631E+01 -0.6369864004E+00
    2.11540  0.1152636003E+01 -0.6455131773E+00
    2.12281  0.1126140071E+01 -0.6539515125E+00
    2.12894  0.1100489700E+01 -0.6607811179E+00
    2.13321  0.1079626916E+01 -0.6654331316E+00
    2.13645  0.1061312032E+01 -0.6689035333E+00
    2.13920  0.1043322683E+01 -0.6718039339E+00
    2.14154  0.1025567879E+01 -0.6742231310E+00
    2.14350  0.1008209424E+01 -0.6762126724E+00
    2.14515  0.9910158700E+00 -0.6778657147E+00
    2.14656  0.9737249010E+00 -0.6792559081E+00
    2.14778  0.9561972108E+00 -0.6804307553E+00
    2.14884  0.9382867401E+00 -0.6814290451E+00
    2.14975  0.9198564720E+00 -0.6822814698E+00
    2.15056  0.9007815066E+00 -0.6830123302E+00
    2.15126  0.8809448828E+00 -0.6836411699E+00
    2.15188  0.8602355667E+00 -0.6841838645E+00
    2.15244  0.8385474974E+00 -0.6846534061E+00
    2.15293  0.8157787004E+00 -0.6850605028E+00
    2.15337  0.7918305176E+00 -0.6854140381E+00
    2.15376  0.7666069758E+00 -0.6857214246E+00
    2.15412  0.7400142467E+00 -0.6859888811E+00
    2.15444  0.7119601639E+00 -0.6862216498E+00
    2.15473  0.6823537742E+00 -0.6864241694E+00
    2.15499  0.6511048971E+00 -0.6866002128E+00
    2.15523  0.6181236633E+00 -0.6867529990E+00
    2.15545  0.5833199961E+00 -0.6868852828E+00
    2.15566  0.5466029831E+00 -0.6869994283E+00
    2.15584  0.5078800605E+00 -0.6870974690E+00
    2.15601  0.4670558805E+00 -0.6871811569E+00
    2.15617  0.4240306481E+00 -0.6872520031E+00
    2.15632  0.3786975274E+00 -0.6873113113E+00
    2.15646  0.3309383521E+00 -0.6873602044E+00
    2.15659  0.2806160182E+00 -0.6873996462E+00
    2.15671  0.2275598029E+00 -0.6874304580E+00
    2.15682  0.1717123120E+00 -0.6874532685E+00
    2.15693  0.1128845190E+00 -0.6874686656E+00
    2.15703  0.5061971172E-01 -0.6874771282E+00
    2.15713 -0.1640585519E-01 -0.6874788959E+00
    2.15720 -0.7046833206E-01 -0.6874757060E+00
    2.15727 -0.1188080808E+00 -0.6874698679E+00
    2.15735 -0.1908760413E+00 -0.6874566344E+00
    2.15743 -0.2604136121E+00 -0.6874394007E+00
    2.15750 -0.3333607037E+00 -0.6874172212E+00
    2.15758 -0.4093477127E+00 -0.6873901479E+00
    2.15765 -0.4883953566E+00 -0.6873580805E+00
    2.15772 -0.5706550387E+00 -0.6873207742E+00
    2.15779 -0.6563071553E+00 -0.6872778399E+00
    2.15786 -0.7456705465E+00 -0.6872286429E+00
    2.15793 -0.8392718471E+00 -0.6871721691E+00
    2.15800 -0.9380486435E+00 -0.6871067265E+00
    2.15808 -0.1043900764E+01 -0.6870291828E+00
    2.15817 -0.1161771294E+01 -0.6869322581E+00
    2.15827 -0.1290782504E+01 -0.6868101806E+00
    2.15836 -0.1403930048E+01 -0.6866848224E+00
    2.15844 -0.1488086576E+01 -0.6865764477E+00
    2.15852 -0.1570572836E+01 -0.6864529167E+00
    2.15860 -0.1643662911E+01 -0.6863234770E+00
    2.15868 -0.1709275176E+01 -0.6861841772E+00
    2.15877 -0.1768598563E+01 -0.6860301163E+00
    2.15887 -0.1822624784E+01 -0.6858533490E+00
    2.15899 -0.1872913978E+01 -0.6856357565E+00
    2.15913 -0.1917126753E+01 -0.6853637546E+00
    2.15925 -0.1942271813E+01 -0.6851409127E+00
    2.15937 -0.1962117985E+01 -0.6848916708E+00
    2.15951 -0.1976379596E+01 -0.6846294203E+00
    2.15965 -0.1986395186E+01 -0.6843535734E+00
    2.15979 -0.1993385561E+01 -0.6840568541E+00
    2.15994 -0.1997837925E+01 -0.6837592955E+00
    2.16012 -0.2001081827E+01 -0.6834005538E+00
    2.16030 -0.2002924642E+01 -0.6830413669E+00
    2.16053 -0.2004141734E+01 -0.6825796709E+00
    2.16080 -0.2004723913E+01 -0.6820364968E+00
    2.16113 -0.2004884457E+01 -0.6813757088E+00
    2.16155 -0.2004766489E+01 -0.6805379774E+00
    2.16211 -0.2004444284E+01 -0.6794098613E+00
    2.16295 -0.2003901507E+01 -0.6777401778E+00
    2.16440 -0.2002936972E+01 -0.6748300028E+00
    2.16789 -0.2000615001E+01 -0.6678462258E+00
    2.18319 -0.1990376069E+01 -0.6373078782E+00
    2.30105 -0.1908335830E+01 -0.4074999256E+00
    2.41462 -0.1822941846E+01 -0.1955568236E+00
    2.50148 -0.1752240941E+01 -0.4024316128E-01
    2.54540 -0.1714278474E+01  0.3588319370E-01
    2.57975 -0.1683353813E+01  0.9424257617E-01
    2.62523 -0.1640484870E+01  0.1698349681E+00
    2.67536 -0.1590209074E+01  0.2508265436E+00
    2.72527 -0.1536224659E+01  0.3288629626E+00
    2.77471 -0.1477688455E+01  0.4033923148E+00
    2.81897 -0.1419442825E+01  0.4675309022E+00
    2.85933 -0.1359387855E+01  0.5236294052E+00
    2.89307 -0.1301425072E+01  0.5685411747E+00
    2.91464 -0.1258583131E+01  0.5961661796E+00
    2.93392 -0.1214187809E+01  0.6200208126E+00
    2.95083 -0.1167392707E+01  0.6401691641E+00
    2.95798 -0.1143971139E+01  0.6484330624E+00
    2.96275 -0.1126505134E+01  0.6538450911E+00
    2.96815 -0.1104191192E+01  0.6598733524E+00
    2.97297 -0.1081066164E+01  0.6651368159E+00
    2.97648 -0.1061351971E+01  0.6688965561E+00
    2.97920 -0.1043618512E+01  0.6717600414E+00
    2.98151 -0.1026131344E+01  0.6741526002E+00
    2.98348 -0.1008744191E+01  0.6761564381E+00
    2.98514 -0.9915107905E+00  0.6778221202E+00
    2.98656 -0.9742385209E+00  0.6792181294E+00
    2.98778 -0.9567181621E+00  0.6803988497E+00
    2.98884 -0.9388195800E+00  0.6814019361E+00
    2.98976 -0.9204065662E+00  0.6822582654E+00
    2.99057 -0.9013523600E+00  0.6829923944E+00
    2.99128 -0.8815397150E+00  0.6836239902E+00
    2.99190 -0.8608575696E+00  0.6841690186E+00
    2.99246 -0.8391997345E+00  0.6846405472E+00
    2.99295 -0.8164641172E+00  0.6850493442E+00
    2.99339 -0.7925519714E+00  0.6854043412E+00
    2.99379 -0.7673672539E+00  0.6857129899E+00
    2.99414 -0.7408160804E+00  0.6859815406E+00
    2.99447 -0.7128062420E+00  0.6862152618E+00
    2.99476 -0.6832467563E+00  0.6864186135E+00
    2.99502 -0.6520474264E+00  0.6865953866E+00
    2.99526 -0.6191183809E+00  0.6867488149E+00
    2.99548 -0.5843695573E+00  0.6868816657E+00
    2.99569 -0.5477100786E+00  0.6869963137E+00
    2.99587 -0.5090474432E+00  0.6870948013E+00
    2.99604 -0.4682864060E+00  0.6871788883E+00
    2.99620 -0.4253273335E+00  0.6872500924E+00
    2.99635 -0.3800636470E+00  0.6873097228E+00
    2.99649 -0.3323775993E+00  0.6873589074E+00
    2.99662 -0.2821328033E+00  0.6873986146E+00
    2.99674 -0.2291598517E+00  0.6874296696E+00
    2.99685 -0.1733952496E+00  0.6874527070E+00
    2.99696 -0.1146597207E+00  0.6874683145E+00
    2.99706 -0.5250787423E-01  0.6874769757E+00
    2.99716  0.1433734777E-01  0.6874789418E+00
    2.99724  0.6790041944E-01  0.6874759415E+00
    2.99730  0.1163493612E+00  0.6874702279E+00
    2.99739  0.1882686580E+00  0.6874572001E+00
    2.99746  0.2576771570E+00  0.6874401549E+00
    2.99754  0.3305081571E+00  0.6874181620E+00
    2.99761  0.4063784871E+00  0.6873912776E+00
    2.99768  0.4853066340E+00  0.6873594052E+00
    2.99775  0.5674407950E+00  0.6873223055E+00
    2.99782  0.6529579415E+00  0.6872795968E+00
    2.99789  0.7421711060E+00  0.6872306555E+00
    2.99796  0.8355963056E+00  0.6871744861E+00
    2.99804  0.9341488572E+00  0.6871094317E+00
    2.99811  0.1039671484E+01  0.6870324425E+00
    2.99820  0.1156892930E+01  0.6869365211E+00
    2.99832  0.1310393853E+01  0.6867898411E+00
    2.99841  0.1420817389E+01  0.6866642589E+00
    2.99849  0.1502870006E+01  0.6865557306E+00
    2.99857  0.1583557713E+01  0.6864314965E+00
    2.99865  0.1655271505E+01  0.6863006766E+00
    2.99873  0.1719745947E+01  0.6861592665E+00
    2.99882  0.1778099439E+01  0.6860020533E+00
    2.99892  0.1831345244E+01  0.6858201563E+00
    2.99905  0.1881337828E+01  0.6855915714E+00
    2.99917  0.1918751417E+01  0.6853513697E+00
    2.99924  0.1933706891E+01  0.6852253082E+00
    2.99937  0.1956266432E+01  0.6849752282E+00
    2.99950  0.1972301488E+01  0.6847154948E+00
    2.99964  0.1983529656E+01  0.6844448801E+00
    2.99978  0.1991397587E+01  0.6841556918E+00
    2.99994  0.1996813506E+01  0.6838407827E+00
    3.00010  0.2000153774E+01  0.6835251949E+00
    3.00029  0.2002535925E+01  0.6831362908E+00
    3.00049  0.2003806122E+01  0.6827470424E+00
    3.00074  0.2004581111E+01  0.6822336673E+00
    3.00105  0.2004866665E+01  0.6816183971E+00
    3.00143  0.2004832108E+01  0.6808504023E+00
    3.00194  0.2004576348E+01  0.6798402215E+00
    3.00265  0.2004118813E+01  0.6784004741E+00
    3.00390  0.2003291073E+01  0.6758970849E+00
    3.00644  0.2001605917E+01  0.6708239314E+00
    3.01550  0.1995556368E+01  0.6527062099E+00
    3.07308  0.1956394207E+01  0.5389328078E+00
    3.19732  0.1866936587E+01  0.3013519754E+00
    3.30149  0.1785483025E+01  0.1110446668E+00
    3.37662  0.1722035197E+01 -0.2073346848E-01
    3.42537  0.1678216651E+01 -0.1036239565E+00
    3.45443  0.1650917716E+01 -0.1519989311E+00
    3.50901  0.1596812319E+01 -0.2406524676E+00
    3.55844  0.1543920936E+01 -0.3182912899E+00
    3.60811  0.1485892388E+01 -0.3935646387E+00
    3.65282  0.1427989506E+01 -0.4587294887E+00
    3.69381  0.1368159915E+01 -0.5160532220E+00
    3.72825  0.1310333345E+01 -0.5622111212E+00
    3.75103  0.1266249902E+01 -0.5915607453E+00
    3.77248  0.1217870712E+01 -0.6182208284E+00
    3.78683  0.1179490744E+01 -0.6354351523E+00
    3.79599  0.1150903581E+01 -0.6461095497E+00
    3.80284  0.1126295173E+01 -0.6539063217E+00
    3.80837  0.1103390711E+01 -0.6600718272E+00
    3.81273  0.1082470540E+01 -0.6648442495E+00
    3.81619  0.1063289631E+01 -0.6685548752E+00
    3.81902  0.1045089230E+01 -0.6715399952E+00
    3.82139  0.1027409923E+01 -0.6739910943E+00
    3.82337  0.1010058056E+01 -0.6760169679E+00
    3.82506  0.9928468731E+00 -0.6777033071E+00
    3.82650  0.9755806033E+00 -0.6791184494E+00
    3.82773  0.9580808472E+00 -0.6803145670E+00
    3.82880  0.9402171072E+00 -0.6813301239E+00
    3.82973  0.9218487236E+00 -0.6821968172E+00
    3.83055  0.9028481987E+00 -0.6829396241E+00
    3.83126  0.8830980777E+00 -0.6835785223E+00
    3.83189  0.8624868683E+00 -0.6841297321E+00
    3.83245  0.8409080038E+00 -0.6846065224E+00
    3.83295  0.8182591048E+00 -0.6850198209E+00
    3.83340  0.7944411934E+00 -0.6853786869E+00
    3.83379  0.7693580380E+00 -0.6856906755E+00
    3.83415  0.7429156054E+00 -0.6859621214E+00
    3.83448  0.7150215737E+00 -0.6861983619E+00
    3.83477  0.6855848816E+00 -0.6864039142E+00
    3.83504  0.6545152873E+00 -0.6865826165E+00
    3.83528  0.6217229118E+00 -0.6867377422E+00
    3.83550  0.5871177280E+00 -0.6868720916E+00
    3.83571  0.5506089472E+00 -0.6869880676E+00
    3.83589  0.5121042283E+00 -0.6870877362E+00
    3.83607  0.4715085879E+00 -0.6871728774E+00
    3.83623  0.4287228071E+00 -0.6872450265E+00
    3.83638  0.3836409655E+00 -0.6873055077E+00
    3.83651  0.3361463875E+00 -0.6873554619E+00
    3.83664  0.2861045124E+00 -0.6873958693E+00
    3.83677  0.2333492702E+00 -0.6874275655E+00
    3.83688  0.1778012615E+00 -0.6874512015E+00
    3.83699  0.1193061424E+00 -0.6874673634E+00
    3.83709  0.5744648378E-01 -0.6874765473E+00
    3.83719 -0.8943228296E-02 -0.6874790323E+00
    3.83726 -0.6089779560E-01 -0.6874765421E+00
    3.83733 -0.1092677104E+00 -0.6874712275E+00
    3.83741 -0.1807847327E+00 -0.6874587884E+00
    3.83749 -0.2498149316E+00 -0.6874422876E+00
    3.83756 -0.3223109388E+00 -0.6874208324E+00
    3.83764 -0.3978452726E+00 -0.6873944917E+00
    3.83771 -0.4764298934E+00 -0.6873631796E+00
    3.83778 -0.5582038120E+00 -0.6873266723E+00
    3.83785 -0.6433344122E+00 -0.6872846089E+00
    3.83792 -0.7321186385E+00 -0.6872363968E+00
    3.83799 -0.8250433690E+00 -0.6871810916E+00
    3.83806 -0.9229634957E+00 -0.6871171330E+00
    3.83814 -0.1027569665E+01 -0.6870416916E+00
    3.83823 -0.1143041981E+01 -0.6869484982E+00
    3.83834 -0.1288142513E+01 -0.6868128803E+00
    3.83842 -0.1391788074E+01 -0.6866992806E+00
    3.83850 -0.1475227623E+01 -0.6865940259E+00
    3.83858 -0.1559297245E+01 -0.6864710380E+00
    3.83866 -0.1633603832E+01 -0.6863426834E+00
    3.83874 -0.1700211411E+01 -0.6862050738E+00
    3.83883 -0.1760382674E+01 -0.6860535273E+00
    3.83893 -0.1815105090E+01 -0.6858807653E+00
    3.83904 -0.1865760834E+01 -0.6856711806E+00
    3.83921 -0.1918603500E+01 -0.6853525071E+00
    3.83935 -0.1947716603E+01 -0.6850812005E+00
    3.83947 -0.1965732341E+01 -0.6848343151E+00
    3.83961 -0.1978909106E+01 -0.6845698311E+00
    3.83975 -0.1988169595E+01 -0.6842899724E+00
